,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2018-01-17,0.004395611473038129,0.0,-0.02547054581010921,-0.028185227360256047,-0.05397600120179751,-0.03312404742503265,-0.03535155602248925,0.0,-0.0513545670201483,-0.04333851047555583,-0.02125999942684934,-0.024064970966476962,-0.022457789825195695,-0.054200456897679467,0.0,-0.037232842562160966,-0.0038798349933175506,0.0,0.0,-0.04291605712440552,-0.04445176257083369,0.0,0.0,-0.06514309223908804,0.0,0.057010254716779576,-0.023379767878979007,-0.03519514579900809,-0.010504298266876036,0.020160571598361997,0.007535050433417116
2018-01-18,0.0130720815673527,0.0,0.0033886850455168305,0.028185227360256037,0.012058716320127614,0.0,0.0019289791163314323,0.0,0.03017730500884094,0.043338510475555855,0.021259999426849325,0.01964699738379642,0.011794576492837097,0.006937902316774417,0.0,0.00996076387577131,-0.0008408661416198688,0.04495138786226627,0.0,0.03261730492383104,0.04779066383634848,0.0,0.0,0.039997085592239245,0.0,0.002515724597247149,0.0048488861773429105,0.0221797776869377,0.020899402267215993,0.04442183902548994,-0.010749792111924254
2018-01-19,0.0,0.0,-0.00747032336516531,0.04613183016870559,-0.007735320048420661,-0.0019448952646057365,-0.01109850201296455,0.0,0.026981108831107613,0.06389033750213742,-0.008123521521479332,-0.05007234902667636,-0.015530359407785185,0.057106034508820534,0.0,-0.00996076387577139,-0.008872048055759732,0.01904819497069441,0.0,0.030583423372080403,0.02955880224154443,0.0,0.0,0.04195312496322998,0.0,0.002509411605425707,-0.004848886177342865,0.0,0.004127972838030591,0.05900976999954577,0.00845210945618385
2018-01-22,0.017167803622365498,0.0,0.05632492260018233,0.042872648285622185,0.0171090571976191,0.03381502403004457,0.06746823772413882,0.0,0.0011567381278237332,0.06337736980863498,0.008123521521479347,0.055558413498615185,0.007795328408826696,0.012975705500154327,0.0,0.0193066262940091,0.02120369141928627,0.008053734807096823,0.0,0.050891607296389224,-0.022914259522875777,0.0,0.0,0.03690736560468934,0.0,-0.03312404742503265,0.011918324359972433,0.02872926678805308,0.02139663899354789,-0.024713299606166892,0.008108326542814827
2018-01-23,0.02935221201252737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416889561524979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015666116744399463,0.0,0.0,0.0,0.0,0.0036220894638523023
2018-01-24,-0.0069108775398470275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077220460939103185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262812240626963,0.0,0.0,0.0,0.0,0.015009996047209607
2018-01-25,0.017869891329566498,0.0,0.06606763495207621,0.016406261959291495,0.038274222441456444,0.00313185348379388,0.06754566925026435,0.0,0.05400637366308912,-0.032900479014317675,0.05814677817756126,0.04959048434020109,0.003706828170353657,0.0,0.0,0.00618239990831734,-0.011490777221906725,0.02531780798429,0.0,0.03469640109357239,0.019672765598704928,0.0,0.0,0.06717326157776259,0.0,0.028462464663761452,0.0009601536983432867,-0.02194820745533586,0.06157293862529405,-0.06075715816472214,0.0049103101779137525
2018-01-26,0.006788892333686128,0.0,0.06706097037896763,0.042766764876679894,0.02020270731751947,-0.005015684496167357,0.026875949587759677,0.0,-0.01656581229276893,0.03786737664265441,0.05927660992954031,0.0030429844705852005,-0.013886759991555541,-0.0010260169459996153,0.0,-0.006182399908317428,-0.023170342539708535,0.017348638334613073,0.0,-0.002768806568133038,0.01929320293467885,0.0,0.0,0.020398287212529672,0.0,0.005089069507471228,0.004786988557224649,0.022934498096488003,-0.007611835039629982,-0.0179611512541466,-0.008064660887601542
2018-01-29,-0.0027100287588651298,0.0,0.06231523929434244,-0.02781209706194511,0.03613904661587335,-0.008204526931967406,-0.004227697675472157,0.0,0.0011129661694206506,-0.03786737664265451,0.04913268857764459,-0.031246515031628862,-0.027313711793042116,-0.012989112509939697,0.0,-0.009345862418237658,-0.028576489170122336,0.06882905790643931,0.0,0.03630162667621482,0.06473754591681316,0.0,0.0,-0.015867873469707403,0.0,-0.005089069507471293,0.0,-0.02535825206024926,0.001908397525760169,0.0,0.0
2018-01-30,-0.009543358046899859,0.0,0.03999494354586096,0.05388752183662659,-0.008523879582899924,0.059654942853347354,0.005131312194788501,0.0,-0.0011129661694206081,-0.0034364294985812097,-0.008253141756720414,-0.03997334740857852,0.0170290822306332,-0.025428286489666097,0.0,0.0020844197229121096,0.004085469161826574,0.02267670867102972,0.0,-0.0026773777707165144,0.020680205237538822,0.0,0.0,-0.015064219010420828,0.0,-0.005115100666770377,-0.005747142255567959,-0.009754192354495251,0.015137469747228427,0.0036638465533221426,-0.012053774358240368
2018-01-31,0.0027359798188748455,0.0,-0.05118610750712214,-0.04413855245222573,-0.03082029798192161,-0.017465063022151665,0.06723509286595968,0.0,-0.008948605576014033,0.016218878785505906,-0.028013036227674006,0.014173146747302549,-0.003451850165477787,-0.011186998899878496,0.0,0.027722514566665458,0.004068845993966505,-0.043534938791439645,0.0,-0.06841854391301386,-0.050985554732867755,0.0,0.0,-0.0060187825525834186,0.0,0.0025608208616736505,0.011461443519006598,-0.004913008858811219,0.008415196925284498,0.003650471770002588,0.0020614088576530096
2018-02-01,-0.017919156240264834,0.0,-0.015119078491656886,-0.04356351179865938,0.0016038495819743989,-0.020872458170441553,-0.019470521998862123,0.0,-0.012436565041008712,-0.0213957669650395,-0.039107083245767504,0.0,0.06719318940641429,0.001078167220345223,0.0,0.0,-0.008154315155793162,-0.04797082778602939,0.0,0.013308181202495061,-0.03443219642148413,0.0,0.0,0.0,0.0,-0.007702220362092351,0.006940090947058851,-0.0024655857980506336,-0.021647904191858875,-0.007314318323324746,0.004523889174217147
2018-02-02,0.012439690475639201,0.0,0.0,0.02261956020722367,0.02687908855124228,-0.009975145056819509,-0.009806827946988063,0.0,0.0,0.001728608900617689,0.010286644710275525,-0.01200041368180051,-0.05824304360233863,-0.008968669982760375,0.0,0.001012145835394584,0.008154315155793151,0.014634407518437777,0.0,0.015925395120323364,0.03443219642148422,0.0,0.0,0.012001555984763091,0.0,0.007702220362092303,0.00689225786001416,0.019556540975118365,0.03826878542789927,0.0018336012471682182,-0.007872368916915302
2018-02-05,-0.03636764417087495,0.0,-0.07218465341892666,-0.07235443579151761,-0.07195021538269925,-0.06604341231699161,-0.07194754279130246,0.0,-0.06704450262899693,-0.06973333801467507,-0.06648974126883286,-0.07169009537131876,-0.024983950432933284,-0.0721265207492584,0.0,-0.07181497256758561,-0.03336432202735776,-0.057300853837340675,0.0,-0.07225096140650918,-0.07009237682036837,0.0,0.0,-0.07238206697367057,0.0,-0.01287019052053502,-0.07250019689587588,-0.0190423757110789,-0.05167894807532307,-0.07141655929726913,-0.0005823227756835672
2018-02-06,-0.027438544455020995,0.0,-0.0708743395866571,-0.07208670476375999,-0.06761673820369692,-0.052209658600689775,-0.07182242098139507,0.0,-0.04860769906537693,0.017439634285355998,-0.04310324041750619,0.0151857716117238,-0.0368622877121945,-0.07233735620979875,0.0,-0.05818195538273583,-0.02632789878912594,-0.023347363996991062,0.0,-0.045996866263819214,0.01636697746420541,0.0,0.0,-0.010999541965380543,0.0,-0.0979042149813715,0.0,-0.025932200341906686,-0.041344471070934585,-0.07187806401652293,-0.005145654472275206
2018-02-07,0.044388102768794194,0.0,0.06618499922327097,0.025512898214139698,0.055812216643151655,0.04347010717572601,0.048343835217590496,0.0,0.06788540449128001,0.026045477654382684,0.0493337901681422,-0.03550150050161276,0.012318996369196408,0.05005419248798235,0.0,0.021089410853912468,0.00046587468813722756,0.07335778457165233,0.0,0.0569259367960094,0.022472855852058576,0.0,0.0,0.023743342619320106,0.0,0.0979042149813714,-0.0010075567602997166,0.012060342290413981,0.058553308751574135,0.06595796779179737,-0.011453305153769858
2018-02-08,-0.02985296314968116,0.0,0.031803779053777764,0.028992367196086923,-0.04955381445472912,-0.025300494815027268,-0.05607107003847268,0.0,0.023585999005879075,0.002656044058116432,-0.03154835773492601,0.023807149369962886,-0.01487420856435845,-0.03562187071238794,0.0,-0.021089410853912423,-0.03411036521398229,-0.039806250400419595,0.0,-0.043419237956644596,-0.055479152320228646,0.0,0.0,-0.009354605167220349,0.0,0.005167970158442598,-0.025179962508849362,-0.016077685678401225,-0.007611835039629982,-0.04013156823189907,0.0038077372609801622
2018-02-09,0.010050335853501506,0.0,0.0028417183090277505,-0.02477473125188355,0.0,-0.003468612565403633,-0.07164635272063004,0.0,-0.0070175726586466465,-0.023256862164267235,0.022187914975362138,-0.03352104178784669,-0.05832007902382728,-0.05322240261044314,0.0,-0.008097210232619362,0.0,0.015113637810048106,0.0,0.0,0.0033500868852818057,0.0,0.0,-0.03247658867790831,0.0,0.005141399500418652,-0.01004337446484352,-0.0314207039968746,0.009505774999700687,-0.025826399559898308,-0.0025632424240803367
2018-02-12,0.051507557145932005,0.0,0.06747829338598625,0.026251715191509394,0.06720874969344989,0.03750865880539472,0.06691341623174378,0.0,0.04138521616285449,0.008111806535376112,0.06669137449867235,0.03352104178784672,0.0169039753071104,0.06360524995457266,0.0,0.03424992304307866,0.03504146397771173,0.07927318089450788,0.0,0.06104946933291542,0.06160780938949058,0.0,0.0,0.04183119384512869,0.0,0.020305266160745523,0.06664646146153277,0.0052333307404002095,0.050725488940289915,0.0,0.008589787029403818
2018-02-13,0.03989890917791962,0.0,0.024110182546403083,0.02013054990938217,0.03761686357130677,0.03291936489195884,0.042460772981560924,0.0,0.0022497197340153245,0.030064156392282354,0.018882187721330015,0.0070906888504627995,0.0523213371989795,0.003844142423895038,0.0,0.0309416948848776,0.0038316447459064797,-0.013953714773865433,0.0,0.01637012964685548,0.0,0.0,0.0,0.007790801787768223,0.0,0.017435061822101347,0.02951770286482651,0.007691095703619208,0.02311213987574862,0.006322465739486888,0.003236314112755461
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020443106471794648
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002511468630411128
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005485977481504804
2018-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018659029159198672
2018-02-21,0.018088348472429815,0.0,0.054911804409747654,0.06712677912083971,0.02379176455733667,0.006455800342871293,0.036356044790281684,0.0,0.002244669853823728,-0.009628083128975777,0.007168489478612497,0.044558336622660906,0.024639703937148927,0.019002126427274856,0.0,0.0,0.029910905612831298,0.007001195458983561,0.0,0.027321529851192888,0.024845998586530804,0.0,0.0,0.0341478874325621,0.0,0.017136282242987237,0.044218055075320804,0.04895972231672173,0.032846513772295874,0.029752550298296633,0.0018112067279978602
2018-02-22,-0.006422629656467247,0.0,-0.016308738041923874,-0.0025581234324971412,0.027822505599299194,-0.016872561201126953,-0.055042049882097134,0.0,-0.03653374333245595,-0.018642350809279718,-0.005730674708984983,-0.01696841825396423,-0.032989725224249235,-0.02811221045645685,0.0,-0.016456761963510622,-0.01336070599275507,-0.023530497410194046,0.0,-0.01970969481156278,-0.012345835822299266,0.0,0.0,0.008888947417245994,0.0,-0.017136282242987355,0.005730674708984854,-0.010847774125446689,-0.022356907101276448,0.008123933992201699,0.0006714167394381047
2018-02-23,0.010256500167189061,-0.08314512777761467,0.008434681611018022,0.05823763640256432,0.059188871390330654,0.03536209015454631,0.046076201382675146,0.0,-0.010520260674179278,0.0446854893452997,0.04495138786226627,0.020272840922064612,0.006540720992551079,0.06737241106260519,0.0,0.019173416717701654,0.009190511163702416,0.03048301672507575,0.0,0.022493919347967586,0.021506205220963463,0.0,0.0,0.06641728612629746,0.0,-0.012422519998557096,0.011958288988873576,0.004973588120015925,0.024056142854236257,0.033319840162888054,-0.0010166612383502541
2018-02-26,0.013933094303924191,-0.004443354632211967,0.026330141251816715,0.014114560362447423,0.010007231476245396,-0.0012642226715400791,0.018007219521559516,0.0,-0.011820468600426067,0.044414505440746224,-0.01383147914846185,0.0010990521782219711,0.010090175697334515,0.06543274114443015,0.0,0.0048714575363014165,0.011119337342069682,-0.013953714773865433,0.0,-0.0046446901893246,-0.024616627635355916,0.0,0.0,0.007260757970525779,0.0,0.0,0.036473773117644756,-0.009972036515090802,-0.010238997301094312,0.06394223187375037,0.002144695757956761
2018-02-27,0.023618251348208393,0.04687980875773066,0.0014426547344615513,0.0022399561374593403,0.044513607402171744,-0.010171734235218437,0.00433571444146256,0.0,0.010644689511414007,-0.004106781952653359,0.008321823337492278,0.01661258248398395,0.0404059883171977,-0.006803799247880706,0.0,-0.0010804971337541407,-0.0049266699135122275,0.007001195458983561,0.0,0.007421184337616826,0.006211200092640455,0.0,0.0,0.017924547032253206,0.0,0.002496880198587146,-0.015884810540023102,0.0,0.01700721264723293,-0.0018369695177125648,-0.011585098891367968
2018-02-28,0.01342302033214055,-0.08675387731008141,0.021863988806602775,-0.029374229708209916,0.045870454066097355,0.0,0.003547470366372405,0.0,-0.0023557136924590365,0.02919915469226235,0.047210385009913466,-0.024469814994313506,-0.01596701745487407,0.022552156216019737,0.0,0.0026990569691649835,-0.026386154927154133,0.0,0.0,0.04429101670969364,-0.003100777678248048,0.0,0.0,0.008042507561161635,0.0,0.058127741617847686,0.014738021423516353,-0.020247449045899844,0.011735256218420932,-0.02019801687499958,0.0004182433256831827
2018-03-01,-0.022059718064732104,0.013299428760928475,-0.031036150623331905,-0.014505621328102037,-0.027001969761714494,0.016476925363533314,0.018307147444356107,0.0,-0.00947874395454377,0.0103380642398916,-0.014598799421152636,0.02000340708212821,-0.012321930236323286,-0.030496741969520926,0.0,-0.024005517158122193,-0.013692485911879881,-0.030698986888806623,0.0,0.024455367223631258,-0.02197890671877534,0.0,0.0,-0.03157300497135585,0.0,0.0,-0.009511528689973806,0.0,-0.006688988150796652,0.029349304716036795,-0.00946144046692568
2018-03-02,0.011090686694158138,-0.027300175997452412,0.0,-0.0011695907766025733,0.0,0.005015684496167384,0.008579867489526534,0.0,-0.009569451016150672,-0.005553366116555339,0.009314771274547388,0.005546175867005809,-0.008180732090194025,-0.002348705377831469,0.0,-0.0077605710998543305,-0.017442987919172405,0.0,0.0,0.005163522660049284,-0.0031796529173797957,0.0,0.0,0.003960401216096914,0.0,0.04598511324182344,0.005487378390248291,0.01669170382285612,0.045108098054741516,-0.0036504717700025897,0.013542012657651465
2018-03-05,-0.05542980493933087,0.0,-0.07135119955507804,0.019268977203037288,-0.069803804820203,0.006234434158428859,-0.04381157076385531,0.0,-0.012092045765028633,-0.07257924711817902,-0.05164190864940429,-0.005546175867005791,-0.01656501687469517,-0.045870773993460894,0.0,0.010517672377679595,-0.008836933551823849,-0.009638628837768745,0.0,-0.07206318400020943,-0.04894941251756693,0.0,0.0,-0.054140419674583114,0.0,0.039652771919993786,-0.0054873783902484085,0.015489680245473146,-0.056922581468504596,-0.07128120200496364,-0.0018332763557732752
2018-03-06,0.04185772739378735,0.01862443900836507,0.06746392546667633,-0.011981377540049683,0.05703910345383781,0.028792187952821804,0.04381157076385527,0.0,0.0036429912785010087,0.035297782081023896,0.04499736593073572,-0.005440709830118336,-0.020914356148870192,0.041314241638242925,0.0,0.01040820132743204,-0.024650631943443628,0.009638628837768793,0.0,0.06689966134016019,0.023141528561694547,0.0,0.0,0.0458718096407965,0.0,0.036059049815702425,0.046954326173749936,-0.0019618985073387293,0.0553174446872759,0.06578038593392896,0.011910744734350668
2018-03-07,-0.015019055783715459,-0.07170578146187263,-0.003902443976931701,-0.0506361888373433,-0.02464190393692887,-0.017052788382719244,-0.019065488977456975,0.0,-0.015883046173003137,-0.044752085420151605,-0.029772158333670144,0.009907117742303672,-0.02515619796791963,-0.038855425548214334,-0.05787041102203844,-0.015930026511740043,0.0023331501957409738,-0.04162167469081943,0.0,0.010300520257965738,-0.016474837203505097,0.0,0.0,-0.02284278024826103,0.0,0.02469261259037163,0.0008286148796162581,0.020055926519905246,0.003207701226769859,-0.005531242495795204,-0.0054951929713686785
2018-03-08,0.0025188930194839864,0.038881787544207264,-0.008343606685757152,0.026233978456069503,0.006217636610870582,0.0,-0.0016818290028034763,0.0,0.0,0.011163705464776755,0.0013726838119721742,0.027964538627363044,0.008707228965929393,0.020097921212061113,0.023846137372833535,0.008271345750677334,-0.004055803507187193,0.0,0.0,-0.0008543358059156426,0.009917436657345924,0.0,0.0,-0.0013600818145554053,0.0,0.041797128678461457,0.045603477072976,0.013983427891378207,0.04844697363812204,0.019906846591796815,-0.005160861380181375
2018-03-09,0.032180994798096316,-0.004778347291980698,0.001477468872557766,0.03523498765147117,0.02179922834258436,-0.009876623495911976,-0.023064252783594887,0.0,0.0,-0.004278996687279728,0.013624188939543638,0.0010500066590116454,0.00863206711037949,-0.01178288186354087,0.017518696208973707,0.020652907993836074,0.0013537630521137944,0.017348638334613073,0.0,0.01610886889898019,0.013072081567352921,0.0,0.0,0.021209345774489814,0.0,-0.0019512201312616936,0.0028974075320398877,-0.004806738676037455,-0.018476276167573233,0.0,0.0020023083896912076
2018-03-12,0.03823643803925076,-0.019345041743642023,0.035769883995548236,0.008297615561755024,0.03183292657321097,-0.0031065573290610716,0.03689320958511388,0.0,0.0,0.007689059667821616,0.009427679255559046,0.011737223945725201,0.007816901891610863,-0.01917934374042598,-0.011644964196879855,0.03332760180879376,-0.00098437315688362,0.024273036356206333,0.0,-0.010143789430505161,0.03509131981126998,0.0,0.0,0.014222167950590187,0.0,-0.009813621448324622,-0.03424625727330351,-0.009683351839545261,-0.015662027274987566,0.0018107746007097842,-0.002337188455257512
2018-03-13,0.011655143591748952,-0.03478131438369238,0.015080398891069841,-0.009591369785193593,0.06506873303081713,-0.021384462679234707,-0.010315625455247675,0.0,-0.004938281640582454,-0.007689059667821615,0.026456569536830465,-0.0022065035884567792,-0.00893860700081091,-0.010983635133964076,-0.0058737320120939365,0.0,-0.01463319762013893,0.0,0.0,0.02847763629281546,0.009360442759563893,0.0,0.0,0.0,0.0,0.03488725900044054,0.025528727492064418,0.0192738349382265,0.020313198450718314,0.0,0.0050903999707155
2018-03-14,0.0,-0.051884835369011804,-0.005158276384753313,0.00473560474583425,-0.00429053676886814,0.01137812527950904,0.027374246501759354,0.0,0.0400296014518526,0.004278996687279784,0.0026075634070807695,-0.010580727016280062,-0.00864179715865107,-0.003688185236931475,-0.011851990587014293,0.022125934773123846,-0.011054000259381221,0.02369779142982296,0.0,-0.007459628457939352,-0.0031104224143925024,0.0,0.0,0.024652562126782133,0.0,0.06632264293107272,-0.0007962840500377839,0.014117416950608823,0.004629637898742197,-0.042028813191388195,-0.0009559646725830338
2018-03-15,0.004624285697113791,0.026278884463840652,0.0672675161848137,-0.014274627792593052,0.029057734479542765,-0.0031476261429936423,0.023461486678997966,0.0,0.010644689511414007,-0.019836786718205664,0.03203348848717574,-0.010693877077275834,-0.012913206403178525,-0.0013445380176786465,-0.018045602469174565,0.007604599385219433,-0.0027826984816912655,0.020858230120410007,0.0,0.0008316008795259878,0.006211200092640455,0.0,0.0,0.0,0.0,0.014159528603634515,-0.0299173370332188,-0.013223006953095636,-0.010836019341279361,-0.00947874395454377,-0.005600997594491195
2018-03-16,0.019418085857101516,0.035667522650605986,0.02603183871794702,0.0,0.0029788523665871813,-0.008230499136515367,0.05621594086628151,0.0,0.007034026657379982,-0.006116227017436094,0.0012602396122877732,-0.010809473370292566,-0.0007648183929220399,0.023272326898873333,0.02398915637002258,-0.02247285585205863,0.06556712430615859,0.03824988213399964,0.0,0.04390949261556863,0.009245058144051209,0.0,0.0,0.01210205853130584,0.0,0.0,0.0021863905949356037,0.01791739210213951,0.007751976804317924,-0.015113637810048184,-0.0037721480823397426
2018-03-19,0.025685387477493295,0.05833186918258181,-0.02603183871794698,0.047087541304264846,-0.011367157993221959,0.006337156822734371,0.003828802708331566,0.0,0.00930239266231363,0.04707758464850141,-0.0025220694327099465,0.02478096727887236,0.031258428955562606,0.0389931789905735,-0.005943553900847994,-0.019823288666649112,-0.015541257211211799,-0.022322355437898497,0.0,0.0,-0.015456258236691802,0.0,0.0,-0.005395981986518625,0.0,-0.04309463946308688,0.04588695102254207,-0.009410911530340222,-0.01399711810109885,0.015113637810048325,0.002817251198371647
2018-03-20,0.029333988113705873,-0.0583318691825817,0.01872469251464625,-0.010445050047761407,-0.007852652855794747,0.01317872854544767,-0.019570635646838624,0.0,-0.02698110883110766,-0.025403567600139454,0.01379332213233577,0.06363824690235786,0.025262189084973675,-0.009367378173521358,-0.018045602469174565,-0.002637827960550405,0.004447924625924111,0.0,0.0,0.0007952286701383172,-0.003120127336243634,0.0,0.0,-0.004146075146684415,0.0,-0.016651633592442032,-0.001826961228511728,-0.014184634991956525,0.030842845710741727,-0.0035778213478839666,-0.003185317118642447
