,HRP-CVaR,MVO-MaxSharpe
2019-08-19,1.0613693711286947,1.2196949675329254
2019-08-20,1.0639020566538089,1.2413115192822075
2019-08-21,1.070254525306725,1.2393983193933562
2019-08-22,1.068304688985415,1.2311009929997432
2019-08-23,1.068876589625496,1.2417642867707048
2019-08-26,1.0619238330265073,1.2271177291049085
2019-08-27,1.0593674652673786,1.2427344025347702
2019-08-28,1.057059517352815,1.2416333393589454
2019-08-29,1.0591079206557872,1.2433057857986842
2019-08-30,1.0623499281649416,1.2366360329975397
2019-09-02,1.0623499281649416,1.2366360329975397
2019-09-03,1.0567354665358506,1.2296688736105037
2019-09-04,1.0535606106529296,1.2238119746868914
2019-09-05,1.0519506530419176,1.2104825825244212
2019-09-06,1.050478566738083,1.2046891662176638
2019-09-09,1.0476683426310804,1.1859199450932345
2019-09-10,1.0411201076182781,1.1862580446016275
2019-09-11,1.043694570358646,1.1823803981994636
2019-09-12,1.0549691429735368,1.1990867204319544
2019-09-13,1.0657369791332036,1.199919170638138
2019-09-16,1.0676635041410216,1.2067237982979135
2019-09-17,1.069317933582326,1.210718492170993
2019-09-18,1.0693743854844333,1.205173295565611
2019-09-19,1.0760383805860452,1.2073853584208407
2019-09-20,1.0731131420147322,1.2104398569200996
2019-09-23,1.0699629096963614,1.2065157497442407
2019-09-24,1.0695970573382743,1.210336088598646
2019-09-25,1.0693667059918839,1.2051331264425276
2019-09-26,1.0771344375556526,1.206437339097549
2019-09-27,1.0814459423818192,1.2090074928129924
2019-09-30,1.0780030502970728,1.1855141472996729
2019-10-01,1.0859988616467577,1.2023505114787723
2019-10-02,1.0784581747564543,1.1898091797223287
2019-10-03,1.079641369581008,1.1922396041132406
2019-10-04,1.0713684180535026,1.196622749544801
2019-10-07,1.062096449776081,1.1794093801597394
2019-10-08,1.0711367018701394,1.1883613866285496
2019-10-09,1.072194963664366,1.1886265756390948
2019-10-10,1.071603167052289,1.1873044195591014
2019-10-11,1.074323042714493,1.1881266183354589
2019-10-14,1.0799092640309973,1.1922198593998585
2019-10-15,1.079666691290957,1.1909063451118784
2019-10-16,1.079898485492651,1.194664040138116
2019-10-17,1.0764714853093997,1.1872301260301343
2019-10-18,1.0745860003860617,1.188850004751054
2019-10-21,1.0688927159100623,1.183294193081177
2019-10-22,1.0685644785893615,1.1843821512196033
2019-10-23,1.0715473503019852,1.1882669993756705
2019-10-24,1.0800519151761636,1.211018747142506
2019-10-25,1.08088959690628,1.2125101901938997
2019-10-28,1.079114168172123,1.2072972295368192
2019-10-29,1.0782435466078422,1.2045058432579991
2019-10-30,1.0805113917019284,1.2093192895828004
2019-10-31,1.0802685331788926,1.212417585101396
2019-11-01,1.0915667566417064,1.219951003980801
2019-11-04,1.0979930667140665,1.2376104374373773
2019-11-05,1.097305652228996,1.2260414809195033
2019-11-06,1.0968537362783009,1.2271205732287676
2019-11-07,1.0971036959469775,1.2205934911116434
2019-11-08,1.0964367067329026,1.2212655251512567
2019-11-11,1.0899140177387143,1.217741017548721
2019-11-12,1.090877398600608,1.2238713034285538
2019-11-13,1.0875867371172747,1.2146500813804393
2019-11-14,1.0818765605601746,1.204488715490293
2019-11-15,1.0811233956215205,1.1999841937375737
2019-11-18,1.0757719891552524,1.17930142427044
2019-11-19,1.080532454937548,1.203364655934347
2019-11-20,1.0737863976542985,1.1874643913065548
2019-11-21,1.0618411708227646,1.1702445519744071
2019-11-22,1.0515858299835121,1.1592963976829436
2019-11-25,1.0513539469195066,1.1573069200454111
2019-11-26,1.053161613040203,1.1620059591619707
2019-11-27,1.0492738633662635,1.1677876428459153
2019-11-28,1.0372848555197656,1.1537986258432467
2019-11-29,1.0369702698236558,1.154610946918886
2019-12-02,1.0228251863603028,1.1315308654391127
2019-12-03,1.015433365620182,1.1269125367927426
2019-12-04,1.0326260167566366,1.1499455142308201
2019-12-05,1.028889587356712,1.1462384992373507
2019-12-06,1.0287232562822384,1.1455463074184997
2019-12-09,1.0288233129579054,1.1494482946885238
2019-12-10,1.0228000017815182,1.1529913784195815
2019-12-11,1.0258710933944022,1.1640772535636155
2019-12-12,1.0305678522618171,1.1775019541287746
2019-12-13,1.0296925346631474,1.1844031070626875
2019-12-16,1.0307138367019637,1.166354011983914
2019-12-17,1.0213117834857293,1.1528611135854476
2019-12-18,1.0158746219628445,1.1609007858323415
2019-12-19,1.0155750627157913,1.171262189530016
2019-12-20,1.0217011651476269,1.17890145743149
2019-12-23,1.0211308968050283,1.188747653150306
2019-12-24,1.0208402445193707,1.185983822351111
2019-12-25,1.0241249035389006,1.1953389596507409
2019-12-26,1.0220444512475029,1.1925282623685498
2019-12-27,1.0260848634171151,1.2001906312962816
2019-12-30,1.0276473501795194,1.2151984543557237
2019-12-31,1.0251881672337462,1.210079066952919
2020-01-01,1.0251881672337462,1.210079066952919
2020-01-02,1.0377271568586044,1.217965200566665
2020-01-03,1.0348210347656157,1.2076173593387671
2020-01-06,1.0244871913996467,1.1895695254055478
2020-01-07,1.027088432388466,1.1996788021251767
2020-01-08,1.0140499017005895,1.1852489489396363
2020-01-09,1.02620536377932,1.2023071766292994
2020-01-10,1.0403105116919387,1.2093733431973421
2020-01-13,1.0372011573320443,1.200281720716214
2020-01-14,1.040420040279239,1.2035362771355305
2020-01-15,1.0408055153647842,1.2059830890822345
2020-01-16,1.0531197836319566,1.220302962716986
2020-01-17,1.0536090934026687,1.2385323008877376
2020-01-20,1.0554297634437386,1.2350700493661195
2020-01-21,1.0661065567633412,1.2207456341823673
2020-01-22,1.0713382601810248,1.2294574654049726
2020-01-23,1.0716346162921637,1.230829169051561
2020-01-24,1.0718407528663607,1.2317839640662576
2020-01-27,1.0720208529042181,1.2326186173609914
2020-01-28,1.0717805810315566,1.231505199228001
2020-01-29,1.0717995930151338,1.231593273059233
2020-01-30,1.0361607285844394,1.1947115203759555
2020-01-31,1.0076855972115273,1.1679594317403228
2020-02-03,1.0003763977366058,1.156759840085184
2020-02-04,1.0038559904574331,1.163903143105255
2020-02-05,1.008374477864674,1.156696417933516
2020-02-06,1.0299029756440647,1.1585902116586222
2020-02-07,1.0254765864306474,1.148255443003448
2020-02-10,1.0124181948842639,1.1205868421161402
2020-02-11,1.020312729834958,1.1359622372775164
2020-02-12,1.0294977056461827,1.1379699672593553
2020-02-13,1.0316626780515603,1.136223466232132
2020-02-14,1.0359618065662752,1.133428578021666
2020-02-17,1.0345413244106878,1.1469863908813474
2020-02-18,1.0293532198602726,1.1559841947943728
2020-02-19,1.0293371718303872,1.1522106423738638
2020-02-20,1.0358799774773848,1.1534656487164823
2020-02-21,1.0310864313210046,1.138816693807012
2020-02-24,0.9953252720448245,1.1031764793775527
2020-02-25,1.0098901751195202,1.1196995672746268
2020-02-26,1.0050925307625986,1.0984837292277343
2020-02-27,1.0185371485334047,1.0967129314198845
2020-02-28,1.0060430652386405,1.0629826787594012
2020-03-02,1.0139455357103113,1.0629134396904976
2020-03-03,1.0208074639167106,1.08845658358406
2020-03-04,1.0228239220829596,1.0788039801489506
2020-03-05,1.0274620806233319,1.1051598442654078
2020-03-06,1.0233275761352567,1.0928592052170976
2020-03-09,0.9612891987267199,1.0386834556952231
2020-03-10,0.9638565975335497,1.011156775824488
2020-03-11,0.9375915671548801,1.0281929066402498
2020-03-12,0.8951889297318903,0.9996689793475635
2020-03-13,0.8885722045829382,0.9750516232455085
2020-03-16,0.8774649998384313,0.9604516388100851
2020-03-17,0.8832110533155011,0.9827430549186212
2020-03-18,0.8861771932736611,0.9876619044073967
2020-03-19,0.8652732995751764,0.9784157177234014
2020-03-20,0.8571496852242436,0.9791656112800239
2020-03-23,0.8090370865914946,0.9744772841717059
2020-03-24,0.8049274763566929,1.0015358567045698
2020-03-25,0.8393968718824008,1.0264329223782016
2020-03-26,0.8289174764274356,1.0186171043337142
2020-03-27,0.821000177106335,1.0057564778086376
2020-03-30,0.782810829220202,0.9711896680739186
2020-03-31,0.7807610568137462,0.9843443103969349
2020-04-01,0.8011621914812723,1.0090190397125585
2020-04-02,0.8011621914812723,1.0211262173915123
2020-04-03,0.8265137094700844,1.038280009715825
2020-04-06,0.867920330418453,1.0991124675739399
2020-04-07,0.8785547601586102,1.1050041575333795
2020-04-08,0.8808106778351822,1.1253829358881986
2020-04-09,0.8928641128563016,1.1812774832132562
2020-04-10,0.8925483870368189,1.2169098933611986
2020-04-13,0.900429041329217,1.2297129522153494
2020-04-14,0.9076258486088395,1.2342648311388935
2020-04-15,0.9228309842075987,1.2240695751720698
2020-04-16,0.9262521808862951,1.2181111530411797
2020-04-17,0.9368207316485312,1.2091320147125069
2020-04-20,0.9361725018261425,1.182222216472847
2020-04-21,0.8954396044796212,1.1317526723057993
2020-04-22,0.9064637064972598,1.1667679408023468
2020-04-23,0.9100813136495606,1.1750369384206456
2020-04-24,0.9143702486210852,1.1714209167262692
2020-04-27,0.9106371258170727,1.1573050706143926
2020-04-28,0.9079936127198374,1.1534952965152119
2020-04-29,0.9102729261710615,1.1476710455015096
2020-04-30,0.9102729261710615,1.1406210478884906
2020-05-01,0.9102729261710615,1.1444076156007696
2020-05-04,0.9005455230535745,1.135995834731802
2020-05-05,0.9017919828266945,1.1189363604370166
2020-05-06,0.9215700516793164,1.1252166602942477
2020-05-07,0.9363962335489388,1.1606225599652076
2020-05-08,0.9520241386383689,1.1926637898924342
2020-05-11,0.9686597113994827,1.2064451466322366
2020-05-12,0.9755158571583732,1.2015976040994631
2020-05-13,0.9813228936889614,1.203081079908824
2020-05-14,0.9775362211773138,1.2066958894769666
2020-05-15,0.9649636068040927,1.1431398821506815
2020-05-18,0.9727550699672243,1.112113859873294
2020-05-19,0.982323614850322,1.0988467957075612
2020-05-20,0.9846455136353774,1.040047750712396
2020-05-21,0.9889783929267685,0.9839244141125267
2020-05-22,0.9808149677436255,1.040215605066706
2020-05-25,0.991210818335108,1.079190328622789
2020-05-26,1.0039463795068446,1.0666701388122073
2020-05-27,0.9874334226190147,1.0506289695314721
2020-05-28,0.9917893172425213,1.0728315963835324
2020-05-29,0.9923436230302428,1.0750366411238013
2020-06-01,1.0083022416183562,1.0789631595374
2020-06-02,1.0059558267099924,1.0717760689505982
2020-06-03,1.0186617260805402,1.1037110863632396
2020-06-04,1.0199548051330172,1.1332262241798203
2020-06-05,1.0185922904200888,1.1229497539676563
2020-06-08,1.03038995113949,1.1424306225225236
2020-06-09,1.0303723397873465,1.1386851115390626
2020-06-10,1.0334339054116157,1.141399979155573
2020-06-11,0.9954551321122181,1.1235963944059608
2020-06-12,0.9994168302970629,1.134941212125285
2020-06-15,0.9739576417674897,1.1211204905003678
2020-06-16,0.9958315870061734,1.1354518943711591
2020-06-17,0.9873091422417982,1.0861105735702261
2020-06-18,0.9864963114956938,1.0696095157178485
2020-06-19,0.9995580517904569,1.0990593281855547
2020-06-22,0.9998133723915618,1.0959004486025865
2020-06-23,0.9996670894483273,1.0911972097055713
2020-06-24,0.9908595309598118,1.0777454590902749
2020-06-25,0.9860482919882624,1.0885607558838861
2020-06-26,0.9828891757769556,1.0811512049167757
2020-06-29,0.9596701264102488,1.0478590438933593
2020-06-30,0.954568115531568,1.0489642991756007
2020-07-01,0.9722576725334191,1.0494263509385289
2020-07-02,0.9719993296421287,1.045995624821884
2020-07-03,0.9750043107445412,1.0389084576609524
2020-07-06,0.9891341991660356,1.0422962020876787
2020-07-07,0.9911791026394041,1.0545805983594723
2020-07-08,0.9941009711710849,1.0577558882706513
2020-07-09,1.0058766924780689,1.059617500544604
2020-07-10,0.9999031182177444,1.052169521309281
2020-07-13,0.9981964946565491,1.04360543911038
2020-07-14,0.9996477901752205,1.0525787806913744
2020-07-15,1.0012146154654162,1.0457579708923348
2020-07-16,1.0082342216028168,1.0452336504465347
2020-07-17,1.0061409069270781,1.0519533272787194
2020-07-20,0.9964000633796078,1.0510553764221287
2020-07-21,0.9960078018328926,1.0595894058738908
2020-07-22,0.9895992086796976,1.0591110171544162
2020-07-23,0.9900029503322872,1.049498746342082
2020-07-24,0.9617973732530215,1.0172572759854293
2020-07-27,0.9171389456459529,0.9822248898672049
2020-07-28,0.9482749782415133,1.0275121124575797
2020-07-29,0.9260589565668202,1.057549314196359
2020-07-30,0.9353494551798794,1.0537940832696593
2020-07-31,0.9318398287074319,1.0577299078041553
2020-08-03,0.951755525551183,1.0682483962311151
2020-08-04,0.9662655899900019,1.0954986154908728
2020-08-05,0.9775547741955196,1.1155188725587433
2020-08-06,0.977285801608347,1.1195480381963792
2020-08-07,0.9774259811422243,1.0955839543618915
2020-08-10,0.9832919472331892,1.0985896319096273
2020-08-11,0.9856330487625393,1.0712097570818357
2020-08-12,0.9897640601595689,1.072148022369056
2020-08-13,0.9974600102875457,1.082993006359886
2020-08-14,0.9921552605546741,1.069834206880821
2020-08-17,0.9928865623238919,1.0868007011741936
2020-08-18,0.988947191541604,1.0895078765511317
2020-08-19,0.9950672803391567,1.110608715059951
2020-08-20,0.993877352931023,1.0956772415834737
2020-08-21,1.002566284199759,1.0959685535526569
2020-08-24,1.0172732015256107,1.102199644698815
2020-08-25,1.022883018652709,1.0935321687429636
2020-08-26,1.0213876601244936,1.0980667405770246
2020-08-27,1.0260606672201047,1.097040731186576
2020-08-28,1.0307273201393896,1.1223563400904208
2020-08-31,1.0355093457020101,1.1212854406060504
2020-09-01,1.0444745414659538,1.1284935739812085
2020-09-02,1.0444745414659538,1.1180701631522652
2020-09-03,1.0579533647041695,1.1168032819706288
2020-09-04,1.0566058676597885,1.1124712016331588
2020-09-07,1.0421465495540922,1.1046676152192552
2020-09-08,1.0483132987857464,1.1080267527414414
2020-09-09,1.0483119845062046,1.1141378143679659
2020-09-10,1.0486059067649653,1.1172139919554334
2020-09-11,1.0479660904893942,1.132593121992007
2020-09-14,1.051182012932522,1.1350281970552578
2020-09-15,1.0537936422840082,1.136434296489281
2020-09-16,1.0542786036241936,1.1316903839080208
2020-09-17,1.0527338578294756,1.1312923657105871
2020-09-18,1.0618544851648037,1.138942725921396
2020-09-21,1.07101584342212,1.137417607968978
2020-09-22,1.072875253055298,1.147597436022255
2020-09-23,1.079877687452157,1.13868311411786
2020-09-24,1.075267184190242,1.138304051989688
2020-09-25,1.0757072748437824,1.1351814688473945
2020-09-28,1.0835335470872358,1.149355837731004
2020-09-29,1.074551050607057,1.1420592353539125
2020-09-30,1.0784299692091723,1.1471479613483435
2020-10-01,1.0895815032469687,1.1560279807201377
2020-10-02,1.0841287374967077,1.1529587478506027
2020-10-05,1.0945129037087389,1.166428246794193
2020-10-06,1.1004728501042838,1.1626920218663856
2020-10-07,1.1021698967481264,1.156011862841552
2020-10-08,1.1031536484385434,1.1582909433159154
2020-10-09,1.1105801213427693,1.1746644912285709
2020-10-12,1.1120284164104177,1.1706801889613654
2020-10-13,1.1159841233288434,1.1565917224804485
2020-10-14,1.128208945221912,1.1678958800353751
2020-10-15,1.13392210928491,1.1942407254890126
2020-10-16,1.1374760645200233,1.1911480598982398
2020-10-19,1.144047186444301,1.1859619575088864
2020-10-20,1.1463233986589003,1.1821474588849714
2020-10-21,1.140641317006921,1.1851358690043412
2020-10-22,1.1515658449654576,1.1770487839944597
2020-10-23,1.1596204154370502,1.1955430126600102
2020-10-26,1.14722646081863,1.1886335001131927
2020-10-27,1.1393991313782592,1.1858086421703828
2020-10-28,1.111315896061912,1.157733432801631
2020-10-29,1.1122810168087576,1.1590684718725397
2020-10-30,1.1165317862917317,1.1679762468455237
2020-11-02,1.1249962524986579,1.1759016387018084
2020-11-03,1.1314316665988855,1.1850928342606808
2020-11-04,1.1371239142419867,1.1849384480785332
2020-11-05,1.13196804636945,1.1935157296822292
2020-11-06,1.1327919895317449,1.201270067482708
2020-11-09,1.149284548034673,1.1952664912610607
2020-11-10,1.148295631080595,1.2007469232356065
2020-11-11,1.1493868765949407,1.1960116224946247
2020-11-12,1.160152641469821,1.2100129381870526
2020-11-13,1.1666055874102412,1.212920910063961
2020-11-16,1.1514460696832651,1.2080449810542837
2020-11-17,1.1697452550836407,1.2170079796188331
2020-11-18,1.1750987541585567,1.21857972821302
2020-11-19,1.183889096213285,1.2204055857221272
2020-11-20,1.1854648423973637,1.2251700961045044
2020-11-23,1.1903213459850606,1.216831544810955
2020-11-24,1.190098378838044,1.2052699485468015
2020-11-25,1.193319790566998,1.1977925837724714
2020-11-26,1.2003634213564973,1.194564032781982
2020-11-27,1.2093793188945507,1.1947532503095724
2020-11-30,1.2078513488125713,1.1856493385768239
2020-12-01,1.21680224667949,1.2145830675590505
2020-12-02,1.2224618841296788,1.2312701363796679
2020-12-03,1.2273373202851656,1.2472674262756405
2020-12-04,1.230808371124249,1.2419210276132078
2020-12-07,1.237255684038984,1.2546770885990401
2020-12-08,1.240595876732975,1.2703210826637135
2020-12-09,1.2485628567218237,1.2581998493452047
2020-12-10,1.2386090236953693,1.2421156332293284
2020-12-11,1.2535731816606543,1.258125401949695
2020-12-14,1.2682792575413822,1.2544756633753207
2020-12-15,1.2615988125987552,1.2517851359498975
2020-12-16,1.272874089514577,1.2592090613310942
2020-12-17,1.2668995580041713,1.2613783256682305
2020-12-18,1.2869257453924308,1.2742124786654236
2020-12-21,1.303898983278614,1.290059800133493
2020-12-22,1.309510344976882,1.2968158127571885
2020-12-23,1.3013575075851003,1.2936273273294912
2020-12-24,1.287573408602523,1.2720473395692309
2020-12-25,1.3086507707376709,1.2972532174545135
2020-12-28,1.3167712890418362,1.3088999688629628
2020-12-29,1.3194068365976093,1.3000892669386581
2020-12-30,1.3158095781130956,1.2885461434294012
2020-12-31,1.3253047405895344,1.2960560045205305
2021-01-01,1.3253047405895344,1.2960560045205305
2021-01-04,1.345329857775998,1.3124707596429714
2021-01-05,1.3590936014783208,1.3443318652028917
2021-01-06,1.3669657772041262,1.335627387439508
2021-01-07,1.3794126183773194,1.3576701409330427
2021-01-08,1.390536747082445,1.3455856097874315
2021-01-11,1.401400988347763,1.3395660701325585
2021-01-12,1.40717600996949,1.3519829975676017
2021-01-13,1.4065197926362092,1.3761162547732824
2021-01-14,1.4119343327738236,1.3845542281671475
2021-01-15,1.4217666938402573,1.3852329420167568
2021-01-18,1.4166919713121566,1.3769338016309112
2021-01-19,1.3579032591273743,1.3026376243749667
2021-01-20,1.362759551159031,1.318501757720702
2021-01-21,1.3899595192914436,1.3453418545850027
2021-01-22,1.3906535840770264,1.3520374235830577
2021-01-25,1.3874000254311256,1.360529463526479
2021-01-26,1.3582359251488827,1.3144208980419803
2021-01-27,1.3171920620693816,1.2715095729929282
2021-01-28,1.2446351333931995,1.1989016961690886
2021-01-29,1.2728691405753627,1.186256370114234
2021-02-01,1.250538215647702,1.1394155990138148
2021-02-02,1.2937358767341431,1.1710355847357958
2021-02-03,1.3320826058651787,1.223875303967652
2021-02-04,1.332282610661851,1.222972400539239
2021-02-05,1.3513757193852356,1.2478175583158935
2021-02-08,1.31115824236491,1.2019522578304538
2021-02-09,1.343517963168295,1.2201457939318054
2021-02-10,1.343517963168295,1.221359285162888
2021-02-11,1.343517963168295,1.2191118883893108
2021-02-12,1.343517963168295,1.2186375680050296
2021-02-15,1.343517963168295,1.2186375680050296
2021-02-16,1.343517963168295,1.215109427651069
2021-02-17,1.3857529588979136,1.2602270168351106
2021-02-18,1.4024671083955826,1.291621466580367
2021-02-19,1.4027146564248134,1.302696736145399
